CommunicationComplexity.Deterministic.FiniteMessage.Protocol.complexity,CommunicationComplexity.Deterministic.FiniteMessage.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol,CommunicationComplexity.Deterministic.FiniteMessage.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_complexity,CommunicationComplexity.Deterministic.FiniteMessage.Protocol.complexity
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_complexity,CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_complexity,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_complexity,CommunicationComplexity.Deterministic.Protocol.complexity
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_equiv,CommunicationComplexity.Deterministic.FiniteMessage.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_equiv,CommunicationComplexity.Deterministic.FiniteMessage.Protocol.complexity
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_equiv,CommunicationComplexity.Deterministic.FiniteMessage.Protocol.run
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_equiv,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_equiv,CommunicationComplexity.Deterministic.Protocol.complexity
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_equiv,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_run,CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_run,CommunicationComplexity.Deterministic.FiniteMessage.Protocol.run
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_run,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.ofProtocol_run,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.run,CommunicationComplexity.Deterministic.FiniteMessage.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.toProtocol,CommunicationComplexity.Deterministic.FiniteMessage.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.toProtocol,CommunicationComplexity.Deterministic.FiniteMessage.Protocol.complexity
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.toProtocol,CommunicationComplexity.Deterministic.FiniteMessage.Protocol.run
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.toProtocol,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.toProtocol,CommunicationComplexity.Deterministic.Protocol.complexity
CommunicationComplexity.Deterministic.FiniteMessage.Protocol.toProtocol,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.IsSubprotocol,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.IsSubprotocol.trans,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.IsSubprotocol.trans,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.SubprotocolPath,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.SubprotocolPath.numLeaves_le,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.SubprotocolPath.numLeaves_le,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.SubprotocolPath.numLeaves_le,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.SubprotocolPath.toIsSubprotocol,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.SubprotocolPath.toIsSubprotocol,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.SubprotocolPath.toIsSubprotocol,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.alice_to_bob,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.alice_to_bob,CommunicationComplexity.Deterministic.Protocol.complexity
CommunicationComplexity.Deterministic.Protocol.alice_to_bob,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.balanced_subprotocol,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.balanced_subprotocol,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.balanced_subprotocol,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.bob_to_alice,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.bob_to_alice,CommunicationComplexity.Deterministic.Protocol.complexity
CommunicationComplexity.Deterministic.Protocol.bob_to_alice,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.chooseOutput,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.complexity,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.computes,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.computes,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.deletePath,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.deletePath,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.deletePath_ne_none_of_lt,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.deletePath_ne_none_of_lt,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.deletePath_ne_none_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.deletePath_ne_none_of_lt,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.deletePath_numLeaves_of_some,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.deletePath_numLeaves_of_some,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.deletePath_numLeaves_of_some,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.deletePath_numLeaves_of_some,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.deletePath_run_outside_of_some,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.deletePath_run_outside_of_some,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.deletePath_run_outside_of_some,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.deletePath_run_outside_of_some,CommunicationComplexity.Deterministic.Protocol.reachesPath
CommunicationComplexity.Deterministic.Protocol.deletePath_run_outside_of_some,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.eq_of_deletePath_none,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.eq_of_deletePath_none,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.eq_of_deletePath_none,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.equiv,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.equiv,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.erasePath,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.erasePath,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.erasePath,CommunicationComplexity.Deterministic.Protocol.chooseOutput
CommunicationComplexity.Deterministic.Protocol.erasePath_numLeaves,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.erasePath_numLeaves,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.erasePath_numLeaves,CommunicationComplexity.Deterministic.Protocol.erasePath
CommunicationComplexity.Deterministic.Protocol.erasePath_numLeaves,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.erasePath_run_outside,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.erasePath_run_outside,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.erasePath_run_outside,CommunicationComplexity.Deterministic.Protocol.erasePath
CommunicationComplexity.Deterministic.Protocol.erasePath_run_outside,CommunicationComplexity.Deterministic.Protocol.reachesPath
CommunicationComplexity.Deterministic.Protocol.erasePath_run_outside,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.erase_numLeaves,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.erase_numLeaves,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.erase_numLeaves,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.erase_numLeaves,CommunicationComplexity.Deterministic.Protocol.erasePath
CommunicationComplexity.Deterministic.Protocol.erase_numLeaves,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.erase_numLeaves,CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol
CommunicationComplexity.Deterministic.Protocol.erase_run_outside,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.erase_run_outside,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.erase_run_outside,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.erase_run_outside,CommunicationComplexity.Deterministic.Protocol.erasePath
CommunicationComplexity.Deterministic.Protocol.erase_run_outside,CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol
CommunicationComplexity.Deterministic.Protocol.erase_run_outside,CommunicationComplexity.Deterministic.Protocol.reaches
CommunicationComplexity.Deterministic.Protocol.erase_run_outside,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.leafRectangles,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.leafRectangles_card,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.leafRectangles_card,CommunicationComplexity.Deterministic.Protocol.complexity
CommunicationComplexity.Deterministic.Protocol.leafRectangles_card,CommunicationComplexity.Deterministic.Protocol.leafRectangles
CommunicationComplexity.Deterministic.Protocol.leafRectangles_cover,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.leafRectangles_cover,CommunicationComplexity.Deterministic.Protocol.leafRectangles
CommunicationComplexity.Deterministic.Protocol.leafRectangles_disjoint,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.leafRectangles_disjoint,CommunicationComplexity.Deterministic.Protocol.leafRectangles
CommunicationComplexity.Deterministic.Protocol.leafRectangles_isMonoPartition,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.leafRectangles_isMonoPartition,CommunicationComplexity.Deterministic.Protocol.computes
CommunicationComplexity.Deterministic.Protocol.leafRectangles_isMonoPartition,CommunicationComplexity.Deterministic.Protocol.leafRectangles
CommunicationComplexity.Deterministic.Protocol.leafRectangles_isMonoPartition,CommunicationComplexity.Rectangle.IsMonoPartition
CommunicationComplexity.Deterministic.Protocol.leafRectangles_isRectangle,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.leafRectangles_isRectangle,CommunicationComplexity.Deterministic.Protocol.leafRectangles
CommunicationComplexity.Deterministic.Protocol.leafRectangles_isRectangle,CommunicationComplexity.Rectangle.IsRectangle
CommunicationComplexity.Deterministic.Protocol.leafRectangles_mono,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.leafRectangles_mono,CommunicationComplexity.Deterministic.Protocol.computes
CommunicationComplexity.Deterministic.Protocol.leafRectangles_mono,CommunicationComplexity.Deterministic.Protocol.leafRectangles
CommunicationComplexity.Deterministic.Protocol.leafRectangles_mono,CommunicationComplexity.Rectangle.IsMonochromatic
CommunicationComplexity.Deterministic.Protocol.numLeaves,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.numLeaves,CommunicationComplexity.Deterministic.Protocol.shape
CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.prunePath_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.prunePath_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.prunePath_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.prunePath_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt
CommunicationComplexity.Deterministic.Protocol.prunePath_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.prunePath_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.prunePath_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.prunePath_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.prunePath_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt
CommunicationComplexity.Deterministic.Protocol.prunePath_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.prunePath_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.reachesPath
CommunicationComplexity.Deterministic.Protocol.prunePath_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.prunePath_spec,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.prunePath_spec,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.prunePath_spec,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.prunePath_spec,CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt
CommunicationComplexity.Deterministic.Protocol.prunePath_spec,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.prune_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.prune_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.prune_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.prune_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.prune_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt
CommunicationComplexity.Deterministic.Protocol.prune_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.prune_numLeaves_of_lt,CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.deletePath_exists_of_lt
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.numLeaves
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.reaches
CommunicationComplexity.Deterministic.Protocol.prune_run_outside_of_lt,CommunicationComplexity.Deterministic.Protocol.run
CommunicationComplexity.Deterministic.Protocol.reachX,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.reachX,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.reachX,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.reachX,CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol
CommunicationComplexity.Deterministic.Protocol.reachX,CommunicationComplexity.Deterministic.Protocol.reachXPath
CommunicationComplexity.Deterministic.Protocol.reachXPath,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.reachXPath,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.reachY,CommunicationComplexity.Deterministic.Protocol
CommunicationComplexity.Deterministic.Protocol.reachY,CommunicationComplexity.Deterministic.Protocol.IsSubprotocol
CommunicationComplexity.Deterministic.Protocol.reachY,CommunicationComplexity.Deterministic.Protocol.SubprotocolPath
CommunicationComplexity.Deterministic.Protocol.reachY,CommunicationComplexity.Deterministic.Protocol.path_exists_of_isSubprotocol
CommunicationComplexity.Deterministic.Protocol.reachY,CommunicationComplexity.Deterministic.Protocol.reachYPath
CommunicationComplexity.Deterministic.Protocol.reachYPath,CommunicationComplexity.Deterministic.Protocol
